datetime,date,unknown_1,unknown_2,4-8_GHz_start,unknown_24,unknown_45,unknown_46,unknown_47,unknown_25,unknown_26,unknown_27,unknown_5,unknown_9,unknown_13,unknown_17,unknown_28,unknown_29,unknown_30,unknown_31,unknown_32,unknown_33,unknown_34,unknown_35,unknown_36,unknown_37,unknown_38,unknown_39,unknown_40,unknown_41,unknown_42,unknown_43,unknown_3,unknown_4,unknown_6,unknown_7,unknown_10,unknown_11,unknown_12,unknown_14,unknown_15,unknown_16,unknown_18,unknown_19,unknown_20,unknown_21,unknown_22,unknown_8,duty_officer,4-8_GHz_start_min
2024-10-01 00:00:00,2024-10-01,2,сол.обл,00 20,09 30,,,ремонт,,00 20,09 30,6,7,14,13,,00 00,09 30,,00 17,09 30,,00 20,09 30,,00 25,09 30,,00 30,09 30,Перез/ген:1:25;,4,солн,"сол,обл",7,солнце,9,солнце,солнце,14,пасмурно,пасмурно,13,пасмурно,,,пасмурно,,20.0
2024-10-02 00:00:00,2024-10-02,2,солнце,00 20,09 30,,,ремонт,7:36 бросок;8:00 перезапуск;,00 20,09 30,8,17,19,19,,00 00,09 30,,00 21,09 30,,00 20,09 30,,00 25,09 30,,00 30,09 30,,7,солнце,солнце,15,солнце,17,солнце,"сол,обл",19,солнце,пасмурно,,,,,солнце,,20.0
2024-10-03 00:00:00,2024-10-03,2,дождь,00 20,09 20,,,ремонт,30сек вперед,00 20,09 20,5,6,6,6,,00 00,09 20,,00 15,09 20,,00 20,09 20,,00 25,09 20,,00 30,09 20,,4,дождь,пасмурно,6,пасмурно,6,пасмурно,пасмурно,6,пасмурно,пасмурно,6,пасмурно,,,пасмурно,,20.0
2024-10-04 00:00:00,2024-10-04,1,снег,00 20,09 20,,,ремонт,1мин вперед,00 20,09 20,2,5,6,6,,00 00,09 20,,00 14,09 20,,00 20,09 20,,01 15,09 20,"перезапуск стойки,зависла машина.",00 30,09 20,Перез/ген:0:59; Зависла машина : нет до 7:59;,2,пасмурно,пасм. снег,3,"обл,солн",6,пасмурно,пасмурно,6,пасмурно,сол.обл,6,пасмурно,,,пасмурно,,20.0
2024-10-05 00:00:00,2024-10-05,0,солнце,00 20,09 20,,,ремонт,1мин вперед,00 20,09 20,7,10,11,11,,00 00,09 20,,00 10,09 20,,00 20,09 20,,00 25,09 20,,00 30,09 20,перез/ген:6:19;,5,солнце,солнце,9,солнце,11,солнце,солнце,11,солнце,солнце,11,солнце,,,солнце,,20.0
2024-10-06 00:00:00,2024-10-06,-1,облочно,00 20,09 20,,,ремонт,,00 20,09 20,7,7,12,12,,00 00,09 20,,00 10,09 20,,00 20,09 20,,00 25,09 20,,00 30,09 20,,4,солнце,пасмурно,7,пасмурно,10,солнце,солнце,13,солнце,солнце,,,,,пасмурно,,20.0
2024-10-07 00:00:00,2024-10-07,-2,солнце,00 20,09 20,,,ремонт,,00 20,09 20,10,19,19,,,00 00,09 20,,00 10,09 20,,00 20,09 20,,00 25,09 20,Перез/ген:00:30;,00 30,09 20,,7,солнце,солнце,16,солнце,19,солнце,солнце,17,солнце,,,,,,солнце,,20.0
2024-10-08 00:00:00,2024-10-08,0,облачно,00 32,09 20,,,ремонт,откл/элек/энер,00 32,09 20,7,10,12,10,откл/элек/энер,00 30,09 20,откл/элек/энер,00 30,09 20,откл/элек/энер,00 20,09 20,откл/элек/энер,00 25,09 20,откл/элек/энер,00 30,09 20,откл/элек/энер,6,облачно,облачно,7,облачно,12,пасмурно,пасмурно,10,пасмурно,пасмурно,,,,,облачно,,32.0
2024-10-09 00:00:00,2024-10-09,-2,солнце,00 20,09 20,,,ремонт,,00 20,09 20,4,7,9,9,,00 00,09 20,,00 15,09 20,,00 20,09 20,06:20перез/генер,00 25,09 20,,00 30,09 20,02:02-перез/ген  автомат,0,"сол,обл",ясно,5,солнце,10,солнце,ясно,9,ясно,ясно,8,ясно,,,солнце,,20.0
2024-10-10 00:00:00,2024-10-10,3,облачно,01 20,09 20,,,ремонт,откл/элек/энер 02:52- 04:10,00 38,09 20,4,4,5,4,откл/элек/энер 02:52- 04:10,00 32,09 20,откл/элек/энер 02:52- 04:10,00 38,09 20,откл/элек/энер 02:52- 04:10,00 40,09 20,откл/элек/энер 02:52- 04:10,00 45,09 20,откл/элек/энер 02:52- 04:10,00 50,09 20,откл/элек/энер 02:52- 04:10,4,облачно,дождь,4,снег,4,снег,облачно,4,облачно,облачно,,,,,снег,,80.0
2024-10-11 00:00:00,2024-10-11,-3,солнце,00 27,09 20,,,ремонт,,00 20,09 20,3,6,8,8,,00 15,09 20,,00 15,09 20,,00 20,09 20,,00 25,09 20,,00 30,09 20,перез/ген:05:50; 08:08 в ручную,1,ясно,ясно,5,облачно,8,облачно,облачно,8,облачно,облачно,7,пасмурно,,,ясно,,27.0
2024-10-12 00:00:00,2024-10-12,-1,пасмурно,00 30,09 20,,,ремонт,,00 30,09 20,4,8,10,10,,00 15,09 20,,00 25,09 20,,00 30,09 20,,00 35,09 20,,00 40,09 20,перез/ген:07:40; 08:11 в ручную,0,пасмурно,пасмурно,8,облачно,10,облачно,облачно,10,облачно,облачно,,,,,облачно,,30.0
2024-10-13 00:00:00,2024-10-13,0,пасмурно,00 31,09 20,,,ремонт,,00 30,09 20,0,0,0,1,,00 15,09 20,,00 35,09 20,,00 30,09 20,,00 35,09 20,,00 40,09 20,Зависла регистрация 00:48,0,снег,снег,0,пасмурно,0,пасмурно,пасмурно,1,снег,снег,0,снег,,,снег,,31.0
2024-10-14 00:00:00,2024-10-14,-2,пасмурно,00 30,09 20,,,ремонт,,00 30,09 20,2,2,4,4,,00 15,09 20,,00 25,09 20,,00 30,09 20,,00 35,09 20,,00 40,09 20,,-2,пасмурно,пасмурно,3,облачно,4,облачно,"сол,обл",4,солнце,солнце,,,,,облачно,,30.0
2024-10-15 00:00:00,2024-10-15,-8,солнце,00 30,09 20,,,ремонт,,00 30,09 20,0,2,6,6,,00 15,09 20,,00 24,09 20,,00 30,09 20,7:30 -нет места,00 35,09 20,,00 40,09 20,,-2,обл,пасмуроно,1,сол.обл,4,солнце,солнце,6,солнце,солнце,5,солнце,,,пасмурно,,30.0
2024-10-16 00:00:00,2024-10-16,-7,солнце,00 30,09 20,,,ремонт,,00 30,09 20,2,5,8,8,,00 15,09 20,,00 21,09 20,,00 30,09 20,,00 35,09 20,,00 40,09 20,,-1,солнце,солнце,2,солнце,6,солнце,солнце,8,солнце,солнце,,солнце,,,солнце,,30.0
2024-10-17 00:00:00,2024-10-17,0,снег,00 30,2024-10-09 00:00:00,,,ремонт,,00 30,2024-10-09 00:00:00,0,2,1,1,,00 15,2024-10-09 00:00:00,,00 26,2024-10-09 00:00:00,Connect:2:08;,00 30,09 20,Работа с регистрацией: Микран(нет с 02:00 до 5:56);,00 35,2024-10-09 00:00:00,Работа с регистрацией: Микран(нет с 2:00 до 5:56);,00 40,2024-10-09 00:00:00,Работа с регистрацией: Микран(02:00до 5:56);,0,снег,снег,2,порошка,2,пасмурно,пасмурно,1,пасмурно,пасмурно,,,,,порошка,,30.0
2024-10-18 00:00:00,2024-10-18,-5,пасмурно,00 30,2024-10-09 00:00:00,,,ремонт,,00 30,2024-10-09 00:00:00,-1,2,4,3,,00 15,2024-10-09 00:00:00,,00 26,2024-10-09 00:00:00,,00 30,2024-10-09 00:00:00,работа по эфемеридам;(сбой  машины-наблюдателей(запись на диск невозможна)); нет Telemetry;,00 35,2024-10-09 00:00:00,Работа Микран;,00 40,2024-10-09 00:00:00,Работа по МС-2;с 4:15 работа по эфемеридам;(сбой  машины-наблюдателей(запись на диск невозможна));нет Telemetry;,-3,пасмурно,солнце,0,солнце,6,солнце,солнце,3,солнце,солнце,,,,,солнце,,30.0
2024-10-19 00:00:00,2024-10-19,-9,солнце,00 30,2024-10-09 00:00:00,,,ремонт,,00 30,2024-10-09 00:00:00,-2,2,5,5,,00 15,2024-10-09 00:00:00,,00 27,2024-10-09 00:00:00,,00 30,2024-10-09 00:00:00,,2024-05-01 00:00:00,08 15,2:51стоп рег:работа Микран;5:26-запуск после прошивки; Пер/ген:1:18;,00 40,2024-10-09 00:00:00,,-5,солнце,солнце,0,пасмурно,4,пасмурно,пасмурно,5,пасмурно,пасмурно,,,,,солнце,,30.0
2024-10-20 00:00:00,2024-10-20,0,пасмурно,00 30,2024-10-09 00:00:00,,,ремонт,,00 30,2024-10-09 00:00:00,0,1,3,4,,00 15,2024-10-09 00:00:00,,00 21,2024-10-09 00:00:00,,03 00,2024-10-09 00:00:00,Перезапуск(плохо подключались приемники),00 35,2024-10-09 00:00:00,,01 00,2024-10-09 00:00:00,,0,пасмурно,пасмурно,1,пасмурно,2,пасмурно,пасмурно,3,пасмурно,солнце,,,,,пасмурно,,30.0
2024-10-21 00:00:00,2024-10-21,-10,солнце,00 30,2024-10-09 00:00:00,,,ремонт,,00 30,2024-10-09 00:00:00,2,5,6,5,,00 15,2024-10-09 00:00:00,,00 21,2024-10-09 00:00:00,,00 30,2024-10-09 00:00:00,с 5:47 до 7:35 стоп Микран;,00 35,2024-10-09 00:00:00,5:47до 7:58стоп Микран;пер/ген:00 42;,00 40,2024-10-09 00:00:00,с 5:47 до 7:30 стоп Микран;,-1,солнце,солнце,3,солнце,6,солнце,солнце,5,солнце,солнце,5,солнце,,,солнце,,30.0
